Gene	Entrez	ID_REF	SHAM_d01_rep1	SHAM_d01_rep2	SHAM_d01_rep3	SHAM_d01_rep4	SHAM_d01_rep5	SHAM_d01_rep6	SHAM_d01_rep7	PR80.6_d01_rep1	PR80.6_d01_rep2	PR80.6_d01_rep3	PR80.6_d01_rep4	PR80.6_d01_rep5	PR80.6_d01_rep6	PR80.6_d01_rep7	PR810_d01_rep1	PR810_d01_rep2	PR810_d01_rep3	PR810_d01_rep4	PR810_d01_rep5	PR810_d01_rep6	PR810_d01_rep7	PR8100_d01_rep1	PR8100_d01_rep2	PR8100_d01_rep3	PR8100_d01_rep4	PR8100_d01_rep5	PR8100_d01_rep6	PR8100_d01_rep7	TX91_d01_rep1	TX91_d01_rep2	TX91_d01_rep3	TX91_d01_rep4	TX91_d01_rep5	TX91_d01_rep6	TX91_d01_rep7	SHAM_d02_rep1	SHAM_d02_rep2	SHAM_d02_rep3	SHAM_d02_rep4	SHAM_d02_rep5	SHAM_d02_rep6	SHAM_d02_rep7	PR810_d02_rep1	PR810_d02_rep2	PR810_d02_rep3	PR810_d02_rep4	PR810_d02_rep5	PR810_d02_rep6	PR810_d02_rep7	PR8100_d02_rep1	PR8100_d02_rep2	PR8100_d02_rep3	PR8100_d02_rep4	PR8100_d02_rep5	PR8100_d02_rep6	PR8100_d02_rep7	TX91_d02_rep1	TX91_d02_rep2	TX91_d02_rep3	TX91_d02_rep4	TX91_d02_rep5	TX91_d02_rep6	TX91_d02_rep7	SHAM_d03_rep1	SHAM_d03_rep2	SHAM_d03_rep3	SHAM_d03_rep4	SHAM_d03_rep5	SHAM_d03_rep6	SHAM_d03_rep7	PR80.6_d03_rep1	PR80.6_d03_rep2	PR80.6_d03_rep3	PR80.6_d03_rep4	PR80.6_d03_rep5	PR80.6_d03_rep6	PR80.6_d03_rep7	PR810_d03_rep1	PR810_d03_rep2	PR810_d03_rep3	PR810_d03_rep4	PR810_d03_rep5	PR810_d03_rep6	PR810_d03_rep7	PR8100_d03_rep1	PR8100_d03_rep2	PR8100_d03_rep3	PR8100_d03_rep4	PR8100_d03_rep5	PR8100_d03_rep6	PR8100_d03_rep7	TX91_d03_rep1	TX91_d03_rep2	TX91_d03_rep3	TX91_d03_rep4	TX91_d03_rep5	TX91_d03_rep6	TX91_d03_rep7	PR80.2_d03_rep1	PR80.2_d03_rep2	PR80.2_d03_rep3	PR80.2_d03_rep4	PR80.2_d03_rep5	PR80.2_d03_rep6	PR80.2_d03_rep7	SHAM_d10_rep1	SHAM_d10_rep2	SHAM_d10_rep3	SHAM_d10_rep4	SHAM_d10_rep5	SHAM_d10_rep6	SHAM_d10_rep7	PR80.6_d10_rep1	PR80.6_d10_rep2	PR80.6_d10_rep3	PR80.6_d10_rep4	PR80.6_d10_rep5	PR80.6_d10_rep6	PR80.6_d10_rep7	PR80.2_d10_rep1	PR80.2_d10_rep2	PR80.2_d10_rep3	PR80.2_d10_rep4	PR80.2_d10_rep5	PR80.2_d10_rep6	PR80.2_d10_rep7	TX91_d10_rep1	TX91_d10_rep2	TX91_d10_rep3	TX91_d10_rep4	TX91_d10_rep5	TX91_d10_rep6	TX91_d10_rep7
Mmab	77697	ILMN_1212791	-0.33289623	-0.08885002	-0.14174747	-0.1559391	0.09489632	-0.050698757	0.18765688	0.2852583	0.18186998	-0.2513275	-0.09742069	-0.007917404	-0.011814594	-0.004176617	0.09694147	-0.021676064	-0.14277124	-0.14647818	0.020946503	0.011198044	0.11950159	0.066511154	0.10241413	0.09483051	-0.09826231	0.20743322	-0.1432352	0.05449438	0.036001682	-0.041072845	-0.10760975	-0.08553696	-0.12008619	-0.21331453	-0.002182961	-0.04089594	0.23272753	-0.074285984	-0.16584253	0.13830519	0.02295971	-0.06624365	-0.08444691	-0.23596478	0.084409714	-0.24069357	-0.4089017	-0.006237984	0.04588127	-0.23176622	-0.22581863	0.22066736	0.10724592	-0.18258524	0.026673794	0.002182484	-0.06346893	-0.2297802	0.051142693	0.2648573	-0.32108545	-0.06953573	0.104049206	0.2582984	0.009556294	-0.05325508	-0.24206781	0.020238876	-0.2387743	-0.40512323	0.24153328	0.19405794	0.049029827	-0.09224033	0.06089306	-0.10129261	-0.39831066	0.21773386	-0.036346912	-0.03761673	0.04467535	-0.06184721	-0.22584295	-0.33179474	0.38655663	0.011475563	0.15632439	0.029294968	0.065617085	0.06542969	0.15258884	0.071293354	0.106134415	-0.062032223	0.11552048	0.016605377	0.051561832	-0.03541708	-0.11667395	0.21587181	0.05570841	0.08530569	-0.007475853	0.15090656	0.18308783	0.21694803	0.093513966	0.022743225	-0.050234318	0.049973488	0.015052795	0.058901787	0.48742104	0.08402109	-0.09543562	0.1344819	0.14441633	0.17925835	0.04986	0.04776001	0.091386795	0.06605244	0.03520727	-0.011182785	0.057558537	0.05697584	0.35043716	0.29889917	-0.012242317	-0.094567776	-0.020572186	0.08511782	0.016685009
H13	14950	ILMN_1212794	0.039842606	0.21390676	-0.11216259	0.05281067	0.122223854	0.18545914	0.07242441	-0.1025157	0.028651237	-0.2325859	0.032797337	0.005158901	0.01916933	0.122756004	-0.21760988	-9.65E-04	-0.030674934	-0.13527203	0.06989622	0.12664175	-0.047605038	-0.026360512	-0.15261316	0.035150528	0.15233278	0.23371124	-0.043067455	0.16093111	-0.13163471	0.06436062	-0.01611805	-0.17542267	0.16531706	0.28564835	-0.072868824	0.3335743	-0.05436802	0.21734238	-6.77E-04	0.15321445	0.20577955	6.77E-04	-0.025865078	0.14688396	0.16541004	0.124063015	-0.043371677	-0.024691582	0.224329	0.13840866	-0.02868414	0.19183207	0.013176918	0.2516079	0.37423277	-0.053328514	-0.15169048	0.2540202	-0.018951893	0.04830265	0.12951279	0.10049534	-0.026360512	-0.12445545	0.054877758	-0.012228012	0.086503506	-0.14053822	-0.18447447	-9.65E-04	-0.18204689	0.06533384	0.005013466	-0.002821446	-0.050358772	-0.16810465	0.07467556	-0.16518879	-0.057636738	0.15689182	0.14775229	0.003791332	-0.092562675	0.1399231	-0.37261057	-0.11738968	0.03583145	0.36107302	-0.21357536	-0.09426212	0.090982914	-0.22559547	-0.15343094	0.06067562	0.13341856	-0.15270758	0.15388346	-0.12752724	0.011798859	-0.20169592	-0.034588814	-0.18333387	-0.13300276	-0.039865017	0.018577099	-0.113978386	-0.17061949	0.105659485	-0.016460896	0.014101028	0.0819211	-0.10070896	-0.010859489	-0.11660433	0.07038069	-0.1351285	-0.083017826	-0.06856251	-0.058940887	-0.11266422	-0.001826763	0.19516754	-0.018063545	0.03416252	0.14909744	-0.11292553	0.028583527	-0.06470013	0.31192827	-0.10458803	0.14394474	0.05095148	-0.036098003
Mrc2		ILMN_1212796	-0.055256844	-0.08509731	0.08958864	0.2185049	0.61481905	0.7315335	0.2505746	-0.23920012	0.1597724	0.2634058	0.13476324	0.85758543	0.522532	0.36056376	0.004767418	0.016993523	0.07939339	0.22951984	0.56837845	0.35546207	0.094023705	-0.026707172	0.12024927	0.09923649	0.12052441	0.22454166	0.48447895	0.43761826	-0.055256844	0.19109297	-0.07427025	-0.10732508	0.5929823	0.78351974	0.10273075	0.3750744	0.09025669	0.7301717	-0.005437851	0.3628912	0.6098957	0.06810856	-0.32967615	-0.30816507	-0.017812252	-0.3800316	-0.08567238	-0.06994486	-0.47875166	-0.2588706	-0.374815	-0.10426664	-0.56118536	-0.28445005	-0.28899288	-0.49302053	0.07926798	0.25649643	0.27349043	0.1397233	-0.04567051	-0.041657448	-0.37129974	-0.11339903	-0.21390438	0.25523758	0.52393866	-0.08532667	-0.3334632	-0.008905888	-0.4390583	-0.31852245	-0.055256844	0.36827135	-0.18518782	-0.30914974	-0.17665243	-0.0972209	-0.45840025	-0.20074272	0.051161766	-0.21805286	-0.3123536	0.030919075	-0.39054823	-0.50598574	-0.026707172	0.016746521	-0.42489338	-0.8212266	-0.42986155	-0.25062323	-0.5230274	-0.18863821	0.17334223	-0.2427926	-0.21979856	-0.009959698	-0.105288506	-0.047508717	0.112118244	0.012859821	-0.074976444	0.2805071	0.11808872	-0.32353115	-0.48216867	0.072096825	0.06824541	-0.36803102	0.62937355	0.08461475	-0.052881718	-0.13527441	-0.010336399	-0.111293316	-0.13428593	0.44786358	0.12581635	0.001320839	-0.049443245	0.18393707	0.02282095	0.04392433	0.6696601	0.13713074	-0.14800072	0.037726402	0.14872837	-0.17603064	0.122149944	0.27831697	-0.20174265
Synj2		ILMN_1212797	0.025787354	0.011743546	-0.2234006	-0.113349915	0.08651495	-0.042469025	-0.049524307	-0.09018898	-0.089184284	-0.2507906	-0.025988102	-0.060704708	0.12127113	-0.1873579	-0.2908287	0.1495409	-0.19463158	-0.15088177	0.04453945	0.09765291	-0.00777483	-0.38260317	-0.33789253	-0.19933558	-0.1341486	-0.041332245	-9.81E-04	-0.1537919	-0.24656963	-0.17890024	-0.047332287	-0.13347483	0.04803133	0.017962456	-0.16781902	0.056973934	0.062512875	0.056973934	-0.021125317	-0.054727554	0.124560356	-0.20256186	-0.080979824	-0.100625515	-0.052378654	0.042930603	0.1090498	-0.08310175	-0.023674965	0.31080103	0.24636078	0.11645031	0.09055805	0.1720314	0.18531609	0.08769798	0.03663063	0.10438681	0.28116846	0.14106321	-0.109675884	-0.061768055	-0.22343111	-0.20287561	-0.12828541	-0.114827156	-0.112406254	-0.024857521	-0.26305342	0.10767698	-0.12963676	-0.16553116	-0.057063103	0.12792587	-0.21590948	0.11383772	-0.004955769	0.020429134	-0.012979031	0.26447725	-0.07941437	-0.13561249	0.3618574	0.20132637	-0.001480103	-0.3023305	0.089766026	0.24157763	-0.11437178	0.35771656	0.2182889	-0.11254215	-0.06118679	-0.04387808	-0.11570692	-0.18473291	-0.050403118	-0.09227896	-0.07856417	-0.117209435	0.03486252	9.81E-04	-0.089707375	0.027797699	0.16309214	-0.025917053	-0.264153	-0.026527405	0.20659494	0.057707787	0.03884411	0.14347506	-0.0836339	-0.14019537	-0.016779423	0.005098343	0.05243635	0.11602163	0.20397043	-0.15829945	-0.16001558	0.014651775	0.09691334	-0.08589935	0.14650536	0.18737221	-0.03745556	-0.11375666	0.08106184	0.09457874	-0.14093685	-0.004709721	0.09048653
Kif18a	228421	ILMN_1212799	-0.051976204	-0.010142803	-0.13137102	-0.017121792	-0.13573742	-0.001151562	-0.13974953	-0.017252922	0.008180618	-0.11704302	-0.049081802	-0.096570015	0.07756758	-0.15713167	0.051702976	-0.049456596	0.093961716	-0.01748848	-0.073777676	-0.016605377	-0.06895447	-0.11240721	0.24536133	-0.15938425	-0.0976243	-0.091508865	-0.106853485	0.03745985	0.06384468	-0.07685566	0.028612614	0.16858244	-0.18256044	-0.05726576	-0.003749847	0.19687176	-0.083325386	-0.11003399	-0.006453991	0.086988926	-0.11201334	0.04894495	-0.034254074	-0.24717617	-0.095677376	0.056432724	0.09492922	0.123558044	0.18225718	0.0347538	-0.032766342	0.15243387	-0.032891273	0.24957561	0.014076233	0.005311966	-0.016003609	-0.01286459	0.12198162	0.23760128	0.10501623	-0.07069206	0.12155676	0.09332466	0.17661047	0.027801037	-0.06705141	-0.12741137	0.12425375	-0.050811768	0.25308752	-0.06628895	-0.001235485	0.020100594	0.08821535	0.08246994	0.111795425	0.067620754	0.026339054	-0.11191225	-0.1063776	-0.047286034	-0.002551079	-0.063718796	0.12129736	0.06776619	0.008239746	-0.04604578	0.13455296	0.104233265	0.20864677	0.038740635	0.07549	-0.05449438	0.07969189	0.1493473	0.078734875	0.22421551	-0.014979839	-0.24872017	-0.12552309	0.02073145	0.07478762	-0.07805729	-0.002272129	0.12319946	-0.02789259	-0.19417858	-0.06365204	-0.018306732	-0.1494155	-0.013456345	0.19945812	0.05163145	0.040612698	0.19450855	0.086485386	0.110750675	0.023825645	0.14404678	0.15985489	-0.04497862	0.13471699	0.08369398	0.0607028	0.05477953	-0.10014963	-0.024445057	-0.069788456	-0.007819653	0.041001797	0.001151562	-0.055000782
LOC384920		ILMN_1212800	0.19289732	-0.045657158	0.05333376	-0.0845561	-0.08569956	0.032135963	0.03427744	0.21055508	0.1771326	0.15295887	0.022838593	-0.10105467	0.004847527	0.003005028	0.08053541	0.021384716	0.091861725	-0.11297369	-0.001458645	-9.32E-04	0.043053627	0.056022167	-0.016616344	0.078915596	-0.09589386	0.032339573	-0.008987427	-0.13314724	0.12757254	0.083973885	0.03232336	-0.126513	-0.12546158	-0.054862976	0.003385544	0.14983225	0.10492468	-0.006090164	0.026094913	-0.05883789	-0.051707745	-0.054707527	0.0952487	0.014473438	-0.121119976	0.11536503	0.09147835	-0.08120394	0.13647985	0.2000966	0.004984379	-0.09144354	-0.064741135	-0.15850544	-0.026086807	-0.002184868	0.22390413	-0.14239073	-0.024072647	-0.06929588	-0.2058444	-0.17041731	-0.06628418	-0.00467968	-0.032800674	-0.011883736	0.018724918	0.14977741	0.006289482	0.022731781	-0.0308218	-0.06817913	0.014330864	-0.10226059	0.044079304	-0.28579664	0.06413221	0.12389898	-0.009088039	0.051778793	0.10620785	0.046265602	-0.17200565	0.05546856	0.18068647	9.49E-04	-0.019134998	0.14266157	0.17979956	-0.06755304	0.015566349	0.047092438	0.001009464	-0.053249836	0.05636549	0.045202255	-1.14E-04	-0.03935337	-0.10391426	-0.046141148	0.007623673	0.022621632	0.058120728	0.04946041	0.07461357	-0.17920971	0.123458385	0.09624863	0.040395737	-0.007377148	-0.026573181	0.00726223	0.018249035	0.07043123	-0.050825596	0.022274494	0.025416851	-0.029901505	0.031276703	-0.10186911	0.011493683	-0.012654305	-0.07159901	-0.09546757	-0.11275673	0.06595373	-0.17742491	-0.10419941	-0.0632925	0.019150257	-0.04384899	-0.23294878	0.06305838
9330162L04Rik		ILMN_1212801	0.31640434	0.069726944	0.2481041	0.1134491	0.31297588	0.112379074	0.049124718	0.27241993	0.41961575	0.2283392	0.20920467	0.11163902	0.22309875	0.22494602	0.12476063	-0.14261913	0.12061882	0.18116665	0.27433872	0.13296032	0.119532585	0.17973804	0.001046181	0.35466766	0.43927765	0.073036194	0.18751812	0.30265713	0.42462158	0.38861275	0.6072941	0.47625637	0.17940521	0.105875015	0.28334045	-0.1500616	-0.025018692	0.1069231	0.22122765	-0.2421093	0.14793777	0.07922459	-0.060350418	-0.25238132	-0.3942976	-0.62041855	-0.46186447	-0.28587723	-0.58700085	-0.3339157	-0.17819977	-0.3428793	-0.277174	-0.7244358	-0.6591444	-0.6588793	-0.079865456	0.089229584	-0.06957245	-0.008672714	-0.12615013	0.17092514	-0.091127396	0.07268715	0.034936905	0.045510292	0.11848736	0.18914127	0.25344372	0.091062546	0	-0.11007309	-0.06717014	-7.29E-04	-0.2149229	-0.16689682	-0.13815117	-0.07485771	-0.15996647	-0.063085556	-0.33891392	-0.16228962	0.3326149	-0.15342903	-0.21460152	-0.30823326	-0.2937336	-0.4621868	-0.22122478	-0.39704132	-0.67469215	0.041309357	0	0.09687519	0.08307552	0.01451683	0	-0.22797489	0.34060097	-0.058965683	0.052739143	0.18083191	0.042286873	-0.025724411	0.042286873	-0.003872871	-0.008309364	0.16833782	-0.02670765	0.14494896	0.26419735	0.2568941	-0.2845726	-0.43133354	-0.7075863	-0.5178137	-0.39980412	-0.57869816	-0.48938942	-0.33796883	-0.30282593	-0.55547905	-0.5333166	-0.49650955	-0.7227497	-0.8845148	-0.28717613	-0.49433613	-0.19703388	-0.46750927	-0.21200943	-0.39461327	-0.28058243
Pou3f3	18993	ILMN_1212804	0.009005547	-0.029658794	-0.11466217	3.32E-04	-0.030395031	-0.13116693	-0.09615898	0.11500645	0.1287446	0.049000263	0.02962923	0.024041176	0.09897661	-0.12570286	-0.07035589	0.11611891	-0.0888443	0.03154373	-0.11228418	0.03749895	-0.013581753	0.022994518	0.0882864	0.011442184	-0.06326866	-0.1474328	0.042587757	0.10948944	-0.06326866	0.1314168	-0.13782072	0.123913765	0.10548973	-0.037331104	0.007243156	-0.04674244	-0.026324749	0.10859966	0.04708481	0.1713562	0.07065439	-0.11997986	-0.1282506	0.13299894	0.021890163	0.03605938	0.15092564	-0.144207	0.038527012	-0.032301426	0.052931786	-0.0626297	0.0765295	0.009985447	0.3847208	-0.07526684	0.12368679	-0.0956893	0.017724037	0.009653091	-0.076818466	0.05278063	0.13771677	-0.003000259	-0.10982084	0.020771503	0.025463104	-0.00607729	0.39671183	-0.03966236	-0.006258965	-0.008269787	-0.097307205	-0.048763275	-0.021080494	0.04698515	9.88E-04	0.022206306	-0.12431097	-0.046304703	-0.12909222	-0.10869408	-0.12656307	-0.3092885	0.30248737	-0.17739534	0.044559002	-0.046458244	-0.07250166	0.15855122	-0.17896557	0.029129505	0.029549122	-0.09154558	0.18540668	-0.06803465	-0.1223917	-0.058599472	0.009056091	-0.009365082	0.07869816	-0.06831503	-0.013889313	-0.06436634	0.02281475	0.077983856	-0.09066439	0.025479317	-0.052618504	0.018193245	-0.09719086	-0.068357944	0.087940216	0.06912184	0.033264637	-0.008563519	0.011016369	-0.03380823	-0.007260323	-0.00210619	-0.056132317	0.018110275	-0.041305065	0.1005764	-0.124567986	0.031188488	-0.16070747	-0.07821083	0.083745	-0.07686043	0.12023306	-0.10000467	0.018666744
Plekhk1		ILMN_1212806	0.08580017	-0.10405636	-0.47940254	0.6400986	0.75530624	0.7541132	0.45565414	0.11952686	0.17550468	0.23024178	0.71466446	0.5395279	0.4281683	0.9346819	0.13941288	0.24093914	0.49994755	0.8243494	0.5577707	0.6275196	0.909441	-0.24440289	0.20529652	-0.06768799	0.5449047	0.47599888	0.19459915	0.71145535	0.354784	0.23421669	0.34462738	0.6170597	0.39861488	0.58170414	0.7835703	0.27009964	0.34219742	0.5698023	0.613863	0.030485153	0.015979767	0.7301855	-0.5943527	-0.4209814	-0.8496914	-1.1114507	-1.1804776	-0.32297897	-0.65867615	-2.7417612	-2.2044082	-2.0700798	-2.2534595	-2.70328	-2.7051125	-2.44387	-0.10930252	-0.011865616	-0.24201393	0.03787899	-0.32379246	-0.44127464	-0.17272854	0.5525131	0.038492203	0.63810444	0.5848913	0.1689024	0.08795071	0.60195065	-0.39155006	-1.3443122	0.23998356	0.096777916	-0.6460209	-0.72172165	-0.34482384	-1.2441716	-2.3931284	-1.3301172	-1.4317741	-2.1374912	-2.0108566	-2.1659393	-2.951623	-2.7291236	-2.9365878	-2.6380372	-2.3350577	-2.765952	-3.0261812	0.21760273	-0.3627138	0.01186657	-0.319582	-0.38275623	-0.1971035	-0.28536034	-0.16005135	0.21214294	0.069586754	0.5079651	0.44851208	0.38007832	0.31585884	0.56121445	0.74143887	0.6353502	0.64443016	0.6199331	0.8141861	0.6131096	-0.6211853	-0.5572996	-0.77437496	-0.17427349	-0.28885555	-0.875535	-0.115828514	-0.08827686	0.29987335	-0.43575	-0.10312176	-0.13579273	-0.16457844	-0.62297916	0.19756031	0.3721943	0.2036171	0.61662865	0.41485214	0.13078499	0.39501858
C530038F07Rik		ILMN_1212809	0.007939816	0.09155941	0.07226658	0.018020153	-0.18111801	-0.17326498	-0.069595814	-0.2587595	-0.18126583	-0.059922695	-0.1944642	-0.007703304	-0.21939182	-0.103378296	-0.22445679	0.2788391	-0.117853165	-0.22017527	-0.07216692	-0.025644302	-0.002511501	-0.034348488	-0.23933601	-0.20434284	-0.06413889	-0.22311592	0.017712593	0.025435448	-0.21964836	-0.002671719	-0.04854107	-0.24104643	-0.09667158	-0.098291874	-0.0397501	-0.060091496	0.12061596	0.20955563	-0.1353488	0.16386175	0.25089645	-0.2723446	0.14230585	-0.15987158	0.390491	0.1915617	0.45841932	0.4006114	-0.046842575	0.7253537	0.71292496	0.7363715	0.69437027	1.1823835	1.0719004	0.4560709	-0.05734873	0.15733528	0.34028387	0.104979515	0.21670246	0.90932655	0.010000229	0.09700489	-0.33159113	0.0566473	-0.18467236	-0.037947655	-0.027693748	-0.03840065	-0.04122305	-0.05494833	-0.10430384	-0.11244106	0.036862373	0.003839016	-0.048250675	0.11261797	0.41111755	0.3475952	0.29412174	0.6829543	0.42717743	0.47923136	0.8592262	0.6866088	0.5859885	0.38129187	0.7520828	1.1103964	1.1611662	-0.07471752	0.008427143	2.51E-04	-0.020169258	0.2803197	0.08002043	-0.1499281	0.014228821	-0.015338421	0.015017033	-0.09799671	-0.14265823	-0.022994995	-0.15436983	0.061966896	-0.05748892	-0.103378296	-0.32948303	-0.07395697	-0.13261461	-0.3171382	-0.030284405	0.36549616	0.06518078	-0.16913462	-0.04885149	0.09577751	-0.08227062	0.08693695	-0.1128664	-0.10509586	-0.10951471	-0.10605526	0.023167133	-0.19809246	0.13834858	-0.084050655	-0.15089893	-0.3042431	3.93E-04	-0.16295719	-0.12334013
Pla2g2e	26970	ILMN_1212812	-0.14719915	-0.062876225	-0.07378101	-0.029478073	-0.11674881	-0.04674101	-0.043192387	-0.07629776	-0.10493231	-0.1782031	-0.17170477	0.054907322	-0.1638155	-0.025415897	-0.29172802	-0.08870411	-0.083797455	-0.16420126	0.023004532	-0.081763744	-0.110910416	-0.0668726	0.10460043	0.062235832	-0.18633461	-0.22799206	-0.057483673	-0.16187572	-0.0284276	0.087563515	0.074588776	-0.15537977	-0.006261349	0.06325483	0.03472328	-0.08930731	-0.15000391	-0.051067352	0.038939953	0.11368561	-0.06757212	-0.11841154	-0.023219109	0.100850105	0.09002018	-0.11924267	-0.014037132	0.102333546	0.2856183	0.2975731	0.18581104	0.21428204	0.34261703	0.3053546	0.15155745	0.093019485	4.62E-04	0.26126862	0.13084221	0.2305646	0.05918932	0.10135412	0.794219	-0.071106434	-8.27E-04	-0.15678167	-0.13554668	0.020555496	0.20811033	-0.08467913	-0.084350586	0.034293175	-0.04336834	0.05392933	0.04959011	0.020535469	-0.002726078	0.022919178	0.30481434	0.08061361	0.001495361	0.17159176	0.29527855	0.29059076	0.124231815	0.28607893	0.2908883	0.08827591	0.34919024	0.728889	0.26816273	0.006995678	0.04682827	-0.046968937	-0.05585766	0.156219	0.29481602	0.1325407	-0.11059523	-0.02290821	-4.82E-04	-0.104982376	-0.16360378	-0.040554047	-0.03312111	-0.12397957	-0.09009695	-0.07633543	-0.09442949	-0.08593607	-0.020122051	0.06284714	-0.032604694	0.011608601	-0.02312231	-0.002985477	-0.03749132	-0.14806509	-0.031008244	-0.13310385	-0.08274031	-0.037800312	0.05101013	-0.1808238	-0.115831375	0.055965424	-0.12392712	-0.08381462	-0.044306755	-0.2063222	-0.036042213	-0.063941956	0.09437513
LOC277927		ILMN_1212815	-0.026429653	-0.31029463	0.07294083	0.41647053	0.160882	0.038766384	0.33967304	0.069672585	-0.23314238	0.22951555	0.4461441	0.1091218	-0.014913082	0.39766932	0.07424545	-0.30517054	0.31680012	0.22207022	0.18498373	-0.13614178	0.30163383	-0.30868387	-0.1971016	0.2457819	0.35799026	0.1952796	0.021032333	0.23900223	0.1444335	0.048749447	0.35885572	0.21436167	0.14628696	-0.16009569	0.3083496	-0.20234108	0.013000965	-0.034933567	0.14363337	0.16063643	-0.001964569	0.2985587	-0.17876339	0.2037096	-0.053958893	0.08261633	-0.004616737	-0.06411934	-0.20795584	-0.43103504	0.04621029	-0.27739286	-0.009671688	-0.040308952	-0.30906773	-0.22538805	0.029128075	0.030391216	-0.12891436	-0.033376694	-0.005653858	-0.02387619	0.09605312	0.13339758	0.06002426	0.15583992	0.1103158	-0.06792688	0.053764343	0.07512474	0.07043123	-0.09880066	-0.002230167	0.02927494	-0.050775528	-0.26772118	0.062366486	-0.006163597	0.11858225	-0.14363241	0.15513706	0.020381927	-0.08692837	-0.17650032	-0.03661537	-0.20234108	-0.12191391	-0.08735037	-0.34550333	-0.29411268	-0.15211773	0.043257713	0.1580739	-0.098413944	0.067884445	-0.069714546	-0.09243059	-0.09734917	-0.13515091	0.108652115	-0.09326506	0.10660505	0.19334078	0.17903757	-0.078228	-0.10653877	0.3165474	0.13086557	0.09182453	0.33222437	0.15583992	0.09954119	0.06956005	-0.08947468	-0.040200233	0.10401821	0.21093607	0.031208038	-0.071736336	0.16272879	0.12224817	-0.1338973	-0.11849117	0.27600718	0.001965046	-0.02132225	0.057948112	0.19562578	0.07359123	-0.076153755	0.32599545	0.19619322	-0.16577005
D830048B13Rik		ILMN_1212818	-0.061896324	-0.9258499	-0.3340931	0.5205126	0.46953678	-0.22776651	0.14700317	-0.34226084	-0.7132182	-0.19012976	0.53612137	0.13596344	0.05288601	0.46926308	-0.22580624	-0.6345954	-0.3334489	0.15531921	0.20956516	-0.11591196	0.13396549	-0.81836176	-0.53955555	-0.5438504	0.3262844	0.17990112	-0.09444523	0.42246342	-0.079072	-0.8013029	-0.24549675	0.23567486	0.34651184	-0.42061234	0.5807886	-0.14355326	0.39734745	-0.12014818	0.3690405	-0.113862514	-0.12283754	0.108501434	0.030727386	0.5014076	0.02687931	-0.107563496	0.14602852	-0.09730339	-0.22647572	-0.23074055	0.06929779	0.061341286	-0.016391754	0.061117172	-0.1758275	-0.073693275	0.028057098	0.3610468	-0.08551788	0.46212482	0.12541676	-0.09016323	-0.045466423	0.21514893	-0.08319759	0.22690487	0.5885544	0.31376362	0.51475143	0.42091465	-0.078167915	-0.5640683	0.16598415	0.018730164	-0.227314	-0.052921295	0.20095444	-0.005576134	-0.2972679	0.53122234	0.22041035	0.041264534	0.020098686	0.31351757	-0.189013	-0.7666855	-0.1239686	-0.2511034	-0.21044445	-0.37294292	-0.020487785	-0.0813818	-0.8034358	0.13002872	0.39630413	-0.12216091	-0.07741356	0.23759651	-0.4984517	0.06929779	-0.3139615	-0.22921896	0.15875721	-0.25406647	-0.1340456	-0.8563757	0.060860634	-0.22300434	0.14296818	-0.04970169	-0.07860279	-0.06013584	-0.72511196	0.005577087	-0.17559862	-0.22300434	0.14845943	-0.108505726	0.02615738	-0.01099968	-0.17334604	-0.082071304	-0.21915007	0.2577839	-0.03949356	-0.13220882	-0.2372737	0.3040228	-0.44238138	-0.26803207	0.27487278	-0.11720562	-0.31885052
Ror1	26563	ILMN_1212823	0.011594772	0.04324293	-0.030729294	-0.035271645	-0.001268387	0.11360645	0.027656078	0.005999565	-0.07626486	0.029817581	0.008104324	0.1596179	-0.028836727	-0.10248947	-0.060755253	0.04016733	0.100990295	-0.013417244	0.017728329	0.02444458	-0.11356211	-0.12879658	0.11051273	-0.03959322	0.11129904	-0.07367611	-0.063088894	0.12759352	-0.011399269	0.009159088	-0.043621063	0.043009758	-0.06659317	-7.56E-04	0.006993771	0.1617217	5.50E-04	0.15001535	0.1412201	0.13396168	0.14162159	-0.040493965	0.05907154	-0.0915308	0.09098244	-0.094035625	0.119544506	0.33670425	0.29269314	0.26559258	0.07029581	0.23307991	-0.018789291	0.05360508	0.14822102	0.40306664	-0.35762215	-0.04502392	0.11565781	0.08562279	-5.50E-04	0.2006011	0.1433425	-0.07979965	0.014379025	-0.101192474	0.069637775	0.07615805	-0.14799404	-0.09458494	-0.12018347	-0.09071255	0.045977116	-0.04517603	-0.09697437	0.42665672	-0.09199762	-0.103657246	0.2779703	0.073040485	0.13069296	0.0789938	0.36770868	-0.10105324	0.001617432	0.06674671	0.15023708	0.14356947	-0.05798483	-0.08567953	0.06956148	0.00387001	0.015886307	0.014149666	-0.10868311	-0.13999605	0.00707674	-0.002296448	-0.02116108	0.06192398	-0.020576	-0.02660036	-0.1434536	-0.044296265	-0.1852336	-0.053951263	0.009196758	-0.09067726	-0.065196514	-0.048861504	0.05882597	-0.11216068	-0.018949986	-0.072707176	-0.02481556	-0.011646748	0.044021606	0.053137302	-0.24999666	-0.17268276	0.012346268	-0.17204762	0.005865097	-0.031394005	-0.039250374	-0.17996931	-0.28421497	-0.13496876	-0.06182623	-0.09566116	-0.07753658	0.10018587	-0.14223623
